Category,ID,Latitude,Longitude,Date,HLS_Tile,ultraBlue,Blue,Green,Red,HLSL30_020_B05,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description",month,Year,dwChroma,dwLehmann,s,sp,brightness
Victoria,305,0.005078,33.958929,2022-06-23,36NXF,0.0038,0.0136,0.0398,0.0214,0.0131,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,556.2374144838301,573.1867022810621,0.1627577118390623,-0.0010576145222628158,0.02724555009538255
Victoria,307,-0.228087,32.868077,2013-06-13,36MVE,0.0028,0.0113,0.0245,0.0156,0.0138,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,557.2812200664803,573.1612953373967,0.1487093278703047,-9.663215015061669e-4,0.017993517351164744
Victoria,307,-0.228087,32.868077,2017-06-24,36MVE,0.0015,0.0097,0.0258,0.0158,0.015,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.4114922612957,574.0118617770734,0.16755390901272904,-0.0010889885417303693,0.018342755154737978
Victoria,307,-0.228087,32.868077,2022-06-30,36MVE,0.0254,0.0293,0.0334,0.0232,0.0182,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,511.9631240267761,551.7374431884842,0.04410343887938096,NA,0.02893838281590732
Victoria,308,-2.668011,31.97457,2013-06-13,36MUC,0.025,0.028,0.0377,0.0276,0.0234,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,548.9113808953193,567.4826589780313,0.05397058561163366,-3.5038449298583187e-4,0.03144863537050005
Victoria,308,-2.668011,31.97457,2016-06-05,36MUC,1e-4,0.0072,0.0278,0.0182,0.0236,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,561.8554686358411,576.2403434504129,0.19266796568217903,-0.001253138083616184,0.019629229905084578
Victoria,308,-2.668011,31.97457,2017-06-08,36MUC,0.0297,0.0303,0.0388,0.029,0.0195,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,546.173644030651,564.9216155068902,0.04231393722893903,-2.7466649051509915e-4,0.03298752289376495
Victoria,308,-2.668011,31.97457,2017-06-24,36MUC,0.029,0.0318,0.0417,0.0347,0.0303,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.3942102477429,571.5059679121848,0.05127008676033817,-3.33052639534471e-4,0.03630527968950706
Victoria,308,-2.668011,31.97457,2019-06-30,36MUC,0.0278,0.0293,0.0364,0.0274,0.0187,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,543.0542598425113,563.8048935745834,0.042223861527550095,-2.740607720622669e-4,0.031274110698787265
Victoria,308,-2.668011,31.97457,2022-06-14,36MUC,4e-4,0.0031,0.016,0.0068,0.0024,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,555.6708344574946,573.3643148856975,0.1951177967621584,-0.0012679431066152467,0.010195587280779857
Victoria,308,-2.668011,31.97457,2022-06-22,36MUC,0.0076,0.0118,0.0232,0.0147,0.0091,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,555.5542752326905,572.2668808429236,0.10836800143920183,-7.040565305512607e-4,0.01725852446377345
Victoria,309,-0.994727,32.548076,2018-06-11,36MVD,0.0016,0.0067,0.0121,0.0057,0.0042,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,541.131829878459,567.4009109993023,0.1376558754121721,-8.93675408147906e-4,0.008636936185168134
Victoria,309,-0.994727,32.548076,2020-06-16,36MVD,0.0084,0.0136,0.0223,0.0113,0.007,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,538.5545261923114,565.216792540935,0.09436258250237124,-6.125327017235247e-4,0.016431068133265104
Victoria,310,-1.486288,32.4691,2015-06-03,36MVD,0.0108,0.0128,0.0123,0.0036,7e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,493.24096050650815,497.35358106961394,0.07341618011372143,NA,0.010457692543450173
Victoria,310,-1.486288,32.4691,2017-06-24,36MVD,0.0022,0.012,0.0268,0.0189,0.0191,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,560.6436622917689,574.6296845124085,0.15676126458826264,-0.0010189975874651622,0.020161431827460406
Victoria,311,-0.248502,32.702369,2013-06-29,36MVE,0.0204,0.0254,0.0318,0.0242,0.0221,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,545.5973648379277,566.7322729162405,0.0551712487705035,-3.5816158823416734e-4,0.027337641936836226
Victoria,311,-0.248502,32.702369,2015-06-03,36MVE,0.012,0.0133,0.0129,0.0033,0,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,493.515557854433,495.94363875375,0.07554904431382875,NA,0.010865695253104301
Victoria,311,-0.248502,32.702369,2018-06-11,36MVE,0.0077,0.0118,0.0162,0.0076,0.0041,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,516.0216948987767,556.2192820750577,0.07817672923361918,-5.072204170370871e-4,0.012375244105336535
Victoria,311,-0.248502,32.702369,2022-06-06,36MVE,0.0204,0.0254,0.0318,0.0242,0.0221,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,545.5973648379277,566.7322729162405,0.0551712487705035,-3.5816158823416734e-4,0.027337641936836226
Victoria,311,-0.248502,32.702369,2022-06-30,36MVE,0.0166,0.0217,0.0302,0.0189,0.0148,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,537.8752993542438,564.340007347224,0.06753296875267713,-4.3835144930932463e-4,0.02408415800202836
Victoria,312,-0.447511,32.63621,2013-06-29,36MVE,0.0014,0.0083,0.0164,0.0081,0.0075,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,546.8201973823714,569.2142725298455,0.14995990471148518,-9.737432905056378e-4,0.011596838649678053
Victoria,312,-0.447511,32.63621,2015-06-03,36MVE,0.0145,0.0148,0.0128,0.0049,7e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,489.9590515935262,492.0646104076873,0.07519505568998788,NA,0.011646029366269003
Victoria,312,-0.447511,32.63621,2017-06-24,36MVE,0.005,0.014,0.0276,0.0192,0.0181,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.8385082223899,573.636997575486,0.13360408679640323,-8.68260332440827e-4,0.02102696681248471
Victoria,312,-0.447511,32.63621,2018-06-11,36MVE,0.0138,0.0178,0.0196,0.0115,0.0081,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,501.53262185297564,536.6979665274226,0.053358977317417663,NA,0.016665833312498955
Victoria,312,-0.447511,32.63621,2022-06-06,36MVE,0.0014,0.0083,0.0164,0.0081,0.0075,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,546.8201973823714,569.2142725298455,0.14995990471148518,-9.737432905056378e-4,0.011596838649678053
Victoria,313,-2.30938,33.308618,2013-06-06,36MWC,0.0386,0.0372,0.0352,0.0262,0.0179,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,491.412467472908,495.56880614229743,0.04756682262532244,NA,0.03321304964417852
Victoria,313,-2.30938,33.308618,2014-06-25,36MWC,0.0057,0.0108,0.0187,0.0077,0.0013,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,532.7887318166408,563.3295809424926,0.1072403176937875,-6.960324065867911e-4,0.013236565516275991
Victoria,313,-2.30938,33.308618,2015-06-28,36MWC,0.0121,0.0189,0.0302,0.014,0.0014,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,531.7321281959057,562.4646816676013,0.090540178155983,-5.875977700573554e-4,0.022100150829047902
Victoria,313,-2.30938,33.308618,2016-06-30,36MWC,0.0012,0.0047,0.0124,0.0057,3e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,551.4332308235992,570.8833867083742,0.15866948859639746,-0.0010306028468219067,0.008333466665600017
Victoria,313,-2.30938,33.308618,2017-06-01,36MWC,0.0069,0.0083,0.0124,0.0049,0.0015,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,518.096076280335,550.7153554270517,0.07121677071042404,NA,0.009067524469225324
Victoria,313,-2.30938,33.308618,2018-06-04,36MWC,0.0154,0.0177,0.0217,0.0078,4e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,502.9666051813635,513.0656745857659,0.06325039829401413,NA,0.01678312644692083
Victoria,313,-2.30938,33.308618,2020-06-09,36MWC,0.0072,0.0128,0.0234,0.0085,0.0023,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,531.8767656114339,562.3443162657227,0.10866828942159383,-7.052406658815885e-4,0.01616219869530958
Victoria,313,-2.30938,33.308618,2020-06-25,36MWC,0.0366,0.0367,0.0381,0.0236,0.0124,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,497.67886194332465,501.70033979645126,0.047816822109957274,NA,0.033443783677488806
Victoria,313,-2.30938,33.308618,2022-06-15,36MWC,0.037,0.0353,0.0341,0.0256,0.0183,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,492.99072432306934,496.56055347718615,0.045807083946974234,NA,0.0319596620758105
Victoria,313,-2.30938,33.308618,2022-06-23,36MWC,0.0038,0.0078,0.016,0.0063,0.0026,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,540.6755532256758,566.0831772371627,0.12340293528559784,-8.010793526273754e-4,0.010901528944755103
Victoria,314,-1.722273,33.239922,2016-06-30,36MWD,0.0042,0.007,0.0133,0.0053,8e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,537.4127353654533,564.3685143522492,0.10797691112648562,-7.008713333507288e-4,0.009201086892318754
Victoria,314,-1.722273,33.239922,2017-06-17,36MWD,0.004,0.0078,0.0146,0.0069,0.0039,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,543.031931711665,567.1141353956705,0.11415800822007376,-7.411105914831607e-4,0.010353904255561442
Victoria,314,-1.722273,33.239922,2018-06-04,36MWD,0.0087,0.0119,0.018,0.0036,-3e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,508.9022090324726,535.1375413265807,0.08698089660132072,NA,0.012630254682045542
Victoria,314,-1.722273,33.239922,2020-06-09,36MWD,0.0075,0.0118,0.0193,0.0062,-0.002,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,519.6902022161605,555.7001797375634,0.09500257461398824,-6.163800997614073e-4,0.013542156401400775
Victoria,314,-1.722273,33.239922,2020-06-25,36MWD,0.0053,0.0103,0.0185,0.0046,-6e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,520.7287040923861,556.9715320771546,0.11385077570362323,-7.386916858576562e-4,0.012509996003196803
Victoria,315,-2.241226,31.72559,2013-06-13,36MUC,0.0376,0.0382,0.0406,0.0312,0.0193,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,505.75365231610243,531.4298686171203,0.03358807498526471,NA,0.03688287768960912
Victoria,315,-2.241226,31.72559,2015-06-03,36MUC,0.0038,0.0064,0.0173,0.007,-0.0018,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,548.9548592216822,569.4468874727072,0.13477724472105204,-8.75188308704126e-4,0.011390785749894517
Victoria,315,-2.241226,31.72559,2017-06-08,36MUC,0.0075,0.0125,0.0255,0.0166,0.0075,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,557.1081137062491,573.0825708272602,0.11528810916100478,-7.49135744847519e-4,0.01899175259597351
Victoria,315,-2.241226,31.72559,2017-06-24,36MUC,0.008,0.014,0.0294,0.0199,0.0137,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.7619685692139,573.9336121544395,0.12039592950355128,-7.824785029355728e-4,0.022033081188673243
Victoria,315,-2.241226,31.72559,2018-06-11,36MUC,0.0014,0.0045,0.0135,0.0071,0,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,555.9836271461808,573.1002560161667,0.1618031194101805,-0.0010513917440880898,0.009181684667496118
Victoria,315,-2.241226,31.72559,2018-06-27,36MUC,0.0067,0.011,0.0218,0.0135,0.0083,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,554.9097732659924,571.9860022357675,0.11163088597563893,-7.25218856168569e-4,0.016108900231445556
Victoria,315,-2.241226,31.72559,2022-06-14,36MUC,4e-4,0.004,0.0154,0.0052,-5e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,550.3089524725303,570.5163268753116,0.1876049212137554,-0.0012184604869354227,0.009664367542679657
Victoria,315,-2.241226,31.72559,2022-06-22,36MUC,0.0015,0.0062,0.0195,0.0078,0.0012,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,550.9508945699504,570.7281719408803,0.16895467773731696,-0.001097375240104063,0.012642916330235414
Victoria,315,-2.241226,31.72559,2022-06-30,36MUC,0.0034,0.0081,0.0233,0.0098,0,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,550.7612605606331,570.5133600775245,0.15132542652129885,-9.82831081287266e-4,0.0153247077188006
Victoria,316,-1.19466,33.586341,2020-06-25,36MWD,0.0017,0.0077,0.0158,0.0047,6e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,532.8026001517819,564.0900214091961,0.1489987821746304,-9.671220745426618e-4,0.010504284840006957
Victoria,316,-1.19466,33.586341,2022-06-07,36MWD,0.006,0.0094,0.0177,0.0074,0.0062,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,538.6581125684683,564.7230020958468,0.10391099757103313,-6.744950496641295e-4,0.012334369325857998
Victoria,316,-1.19466,33.586341,2022-06-23,36MWD,4e-4,0.0064,0.0193,0.0069,0.0051,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,548.2624121215483,569.6339549035348,0.18076158897118763,-0.001173826554812287,0.012397042658096595
Victoria,317,-1.425391,32.250623,2015-06-03,36MVD,0.0105,0.0116,0.0109,0.0024,-8e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,492.6964162782403,494.9211580630773,0.07950748381541058,NA,0.00929390481265365
Victoria,317,-1.425391,32.250623,2018-06-11,36MVD,0.0016,0.0072,0.0136,0.0065,0.0046,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,543.8705391448814,568.2042563571551,0.14206191343447777,-9.223421396752798e-4,0.009644514848693359
Victoria,318,-2.200281,32.61999,2013-06-13,36MVC,0.0091,0.0159,0.0298,0.0219,0.019,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,560.0884491679877,574.2097295683961,0.11211910649174775,-7.287341754498688e-4,0.023241199051110363
Victoria,318,-2.200281,32.61999,2015-06-03,36MVC,0.0021,0.0071,0.0138,0.0034,3e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,525.5668940420652,560.994898994829,0.1395570237409112,-9.056202443315689e-4,0.009172604137684491
Victoria,318,-2.200281,32.61999,2018-06-27,36MVC,0.0063,0.0177,0.0351,0.0129,0.0021,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,536.967103761314,565.2378383515806,0.13305482560226878,-8.636954089735263e-4,0.023886607126170096
Victoria,318,-2.200281,32.61999,2022-06-22,36MVC,0.0031,0.0081,0.0177,0.0114,0.0098,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,557.7303385171344,573.4294524181502,0.13795222317739667,-8.964748630877974e-4,0.0130238243231395
Victoria,319,-1.576499,32.055405,2015-06-03,36MUD,0.0115,0.0127,0.0117,0.003,-3e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,492.1304320960063,494.6589710744101,0.07798746650049387,NA,0.010118959103254313
Victoria,319,-1.576499,32.055405,2016-06-05,36MUD,1e-4,0.0081,0.0204,0.0121,0.0114,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,557.0955905301557,573.2776819284895,0.17643784139005547,-0.001146531922969243,0.014470429618132745
Victoria,319,-1.576499,32.055405,2018-06-11,36MUD,0.0022,0.0072,0.0133,0.0042,0.0019,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,528.2427565359081,562.5599816870283,0.1340891158405016,-8.702333217780029e-4,0.009062192523519533
Victoria,319,-1.576499,32.055405,2020-06-16,36MUD,0.0057,0.0109,0.0189,0.0077,0.0045,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,532.4580305524292,563.2239666934892,0.10782989021027105,-6.998525042764791e-4,0.013358018815178644
Victoria,319,-1.576499,32.055405,2022-06-14,36MUD,0.0053,0.0086,0.0153,0.0065,0.0042,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,535.9434909425246,563.867983823023,0.10131333322304059,-6.575936987231624e-4,0.010805862606320084
Victoria,319,-1.576499,32.055405,2022-06-22,36MUD,0.0025,0.0081,0.0156,0.0066,0.0033,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,540.2321133699845,566.6988690866042,0.1351476127773226,-8.773516756876304e-4,0.01084020295012967
Victoria,320,-0.402508,32.920173,2013-06-13,36MVE,0.003,0.0124,0.026,0.0176,0.0145,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,558.7452913805344,573.6939161276588,0.14756893553151307,-9.590270735425047e-4,0.01948948434412773
Victoria,320,-0.402508,32.920173,2017-06-24,36MVE,0.0062,0.0136,0.0282,0.0193,0.0187,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.9592289886448,573.9005073003431,0.12879082681079518,-8.370320838938936e-4,0.02123432755390824
Victoria,320,-0.402508,32.920173,2018-06-11,36MVE,0.002,0.0057,0.0108,0.0032,0.001,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,528.1681076851133,562.0135485858061,0.13161130916970729,-8.541142523434268e-4,0.007288575535269792
Victoria,320,-0.402508,32.920173,2022-06-30,36MVE,0.0334,0.0342,0.0371,0.0284,0.0222,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,509.92468030093943,541.2716440908337,0.03356140972602578,NA,0.033429577721931614
Victoria,322,-1.003478,32.367998,2013-06-29,36MVD,0.0071,0.0122,0.0197,0.0139,0.0116,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,555.3745524323788,571.6706034308789,0.09778896651487125,-6.352595064326639e-4,0.01560064101247125
Victoria,322,-1.003478,32.367998,2018-06-11,36MVD,0.0016,0.0074,0.0128,0.0057,0.0035,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,536.0682070869746,566.1336903134795,0.13750447713261377,-8.926230038518152e-4,0.009148588233529077
Victoria,322,-1.003478,32.367998,2022-06-06,36MVD,0.0071,0.0122,0.0197,0.0139,0.0116,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,555.3745524323788,571.6706034308789,0.09778896651487125,-6.352595064326639e-4,0.01560064101247125
Victoria,323,-2.175199,32.76803,2013-06-29,36MVC,0.0013,0.0061,0.0144,0.0104,0.0098,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,561.7489135628896,575.3080842002712,0.15773525311365505,-0.0010255326738751673,0.010843277487303673
Victoria,323,-2.175199,32.76803,2015-06-03,36MVC,0.0066,0.011,0.0164,0.0062,0.0026,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,516.5931344396016,555.7342372517945,0.09042999973015026,-5.867136418162908e-4,0.011949895397031726
Victoria,323,-2.175199,32.76803,2018-06-11,36MVC,0.007,0.0195,0.0369,0.0133,0.0027,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,533.7761517390461,564.2387855142981,0.12977671057502094,-8.423653567633412e-4,0.025289984842489198
Victoria,323,-2.175199,32.76803,2018-06-27,36MVC,0.0075,0.0183,0.034,0.0119,0.0031,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,531.6993885384861,563.2456624627574,0.12387209512717814,-8.039733720666873e-4,0.023327380192954945
Victoria,323,-2.175199,32.76803,2022-06-06,36MVC,0.0013,0.0061,0.0144,0.0104,0.0098,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,561.7489135628896,575.3080842002712,0.15773525311365505,-0.0010255326738751673,0.010843277487303673
Victoria,323,-2.175199,32.76803,2022-06-22,36MVC,0.0049,0.0119,0.0242,0.014,0.0092,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,553.1075121368959,571.309026829797,0.12967438973036235,-8.423395924197197e-4,0.017542804792848834
Victoria,325,-1.238726,33.187762,2017-06-01,36MWD,0.0142,0.0145,0.0124,0.0035,-7e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,490.1383265612909,491.67553203143945,0.08281159821822917,NA,0.011199107107265294
Victoria,325,-1.238726,33.187762,2020-06-25,36MWD,0.0047,0.0094,0.0151,0.0056,0.0014,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,522.5315893319995,559.7965323840635,0.10495903231772824,-6.810647430349708e-4,0.010766150658429409
Victoria,325,-1.238726,33.187762,2021-06-12,36MWD,5e-4,0.0058,0.0152,0.0042,0.0016,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,540.5507880197489,566.5926450776502,0.17418125150137362,-0.0011307432306495978,0.00970085906848804
